	gender
15674	1
15675	0
15676	0
15677	1
15678	0
15679	1
15680	0
15681	0
15682	1
15683	0
15684	0
15685	0
15686	1
15687	1
15688	0
15689	0
15690	0
15691	0
15692	0
15693	0
15694	0
15695	1
15696	0
15697	0
15698	0
15699	0
15700	0
15701	0
15702	1
15703	0
15704	0
15705	1
15706	1
15707	1
15708	0
15709	0
15710	0
15711	1
15712	1
15713	0
15714	0
15715	0
15716	0
15717	0
15718	1
15719	1
15720	1
15721	0
15722	0
15723	0
15724	0
15725	1
15726	1
15727	0
15728	1
15729	1
15730	0
15731	0
15732	1
15733	1
15734	0
15735	0
15736	1
15737	0
15738	1
15739	1
15740	0
15741	1
15742	0
15743	0
15744	0
15745	0
15746	1
15747	0
15748	1
15749	1
15750	0
15751	0
15752	0
15753	0
15754	0
15755	0
15756	0
15757	0
15758	0
15759	0
15760	0
15761	1
15762	0
15763	1
15764	1
15765	1
15766	1
15767	0
15768	1
15769	0
15770	0
15771	0
15772	0
15773	1
15774	0
15775	0
15776	1
15777	0
15778	0
15779	0
15780	0
15781	0
15782	0
15783	1
15784	0
15785	1
15786	0
15787	1
15788	0
15789	0
15790	1
15791	0
15792	0
15793	0
15794	0
15795	1
15796	0
15797	1
15798	0
15799	0
15800	1
15801	0
15802	0
15803	0
15804	0
15805	0
15806	1
15807	0
15808	1
15809	0
15810	1
15811	1
15812	1
15813	0
15814	1
15815	0
15816	0
15817	0
15818	0
15819	1
15820	0
15821	1
15822	0
15823	1
15824	1
15825	0
15826	1
15827	0
15828	1
15829	1
15830	1
15831	0
15832	0
15833	0
15834	0
15835	0
15836	0
15837	0
15838	1
15839	0
15840	0
15841	1
15842	1
15843	1
15844	1
15845	0
15846	0
15847	1
15848	1
15849	1
15850	0
15851	1
15852	1
15853	0
15854	0
15855	0
15856	0
15857	0
15858	0
15859	0
15860	0
15861	0
15862	1
15863	0
15864	0
15865	1
15866	0
15867	0
15868	0
15869	1
15870	1
15871	0
15872	0
15873	1
15874	0
15875	0
15876	1
15877	0
15878	0
15879	0
15880	0
15881	0
15882	1
15883	0
15884	0
15885	0
15886	0
15887	0
15888	0
15889	0
15890	0
15891	1
15892	0
15893	0
15894	0
15895	0
15896	1
15897	1
15898	0
15899	1
15900	0
15901	0
15902	1
15903	0
15904	0
15905	1
15906	0
15907	1
15908	1
15909	0
15910	0
15911	0
15912	1
15913	0
15914	0
15915	1
15916	0
15917	1
15918	0
15919	0
15920	1
15921	0
15922	1
15923	1
15924	1
15925	0
15926	1
15927	0
15928	0
15929	1
15930	1
15931	0
15932	0
15933	0
15934	0
15935	0
15936	1
15937	1
15938	1
15939	0
15940	1
15941	0
15942	0
15943	0
15944	0
15945	0
15946	0
15947	0
15948	1
15949	1
15950	0
15951	1
15952	0
15953	0
15954	1
15955	1
15956	1
15957	1
15958	0
15959	0
15960	0
15961	1
15962	1
15963	1
15964	0
15965	0
15966	1
15967	1
15968	0
15969	0
15970	1
15971	1
15972	0
15973	0
15974	0
15975	0
15976	0
15977	0
15978	0
15979	1
15980	1
15981	0
15982	1
15983	0
15984	0
15985	1
15986	0
15987	1
15988	1
15989	1
15990	1
15991	0
15992	1
15993	1
15994	1
15995	0
15996	0
15997	0
15998	0
15999	0
16000	1
16001	0
16002	0
16003	0
16004	1
16005	0
16006	1
16007	0
16008	0
16009	0
16010	1
16011	1
16012	0
16013	0
16014	1
16015	1
16016	0
16017	0
16018	0
16019	0
16020	0
16021	1
16022	0
16023	0
16024	1
16025	0
16026	0
16027	0
16028	0
16029	0
16030	1
16031	0
16032	1
16033	0
16034	0
16035	0
16036	0
16037	0
16038	1
16039	1
16040	1
16041	0
16042	1
16043	0
16044	1
16045	1
16046	0
16047	1
16048	1
16049	0
16050	0
16051	0
16052	1
16053	0
16054	1
16055	0
16056	0
16057	0
16058	0
16059	0
16060	1
16061	1
16062	0
16063	1
16064	1
16065	1
16066	0
16067	0
16068	0
16069	1
16070	0
16071	1
16072	0
16073	1
16074	0
16075	1
16076	0
16077	0
16078	0
16079	1
16080	1
16081	0
16082	1
16083	1
16084	1
16085	0
16086	0
16087	0
16088	0
16089	1
16090	0
16091	0
16092	0
16093	0
16094	0
16095	0
16096	0
16097	0
16098	0
16099	0
16100	0
16101	0
16102	0
16103	0
16104	1
16105	1
16106	0
16107	1
16108	1
16109	0
16110	1
16111	0
16112	1
16113	1
16114	0
16115	1
16116	0
16117	1
16118	0
16119	0
16120	0
16121	0
16122	0
16123	1
16124	0
16125	0
16126	0
16127	1
16128	0
16129	1
16130	1
16131	1
16132	0
16133	1
16134	0
16135	0
16136	0
16137	0
16138	0
16139	1
16140	0
16141	1
16142	1
16143	0
16144	0
16145	0
16146	1
16147	1
16148	0
16149	1
16150	0
16151	0
16152	0
16153	0
16154	0
16155	1
16156	0
16157	0
16158	1
16159	1
16160	0
16161	0
16162	0
16163	1
16164	0
16165	0
16166	0
16167	0
16168	0
16169	0
16170	1
16171	0
16172	1
16173	0
16174	1
16175	0
16176	0
16177	0
16178	0
16179	1
16180	0
16181	0
16182	1
16183	0
16184	0
16185	0
16186	0
16187	0
16188	1
16189	1
16190	0
16191	1
16192	0
16193	1
16194	1
16195	1
16196	0
16197	0
16198	0
16199	0
16200	1
16201	0
16202	1
16203	1
16204	0
16205	0
16206	0
16207	1
16208	1
16209	0
16210	1
16211	1
16212	1
16213	1
16214	1
16215	0
16216	1
16217	1
16218	1
16219	0
16220	1
16221	0
16222	1
16223	0
16224	0
16225	0
16226	0
16227	1
16228	0
16229	0
16230	0
16231	0
16232	0
16233	0
16234	1
16235	1
16236	0
16237	1
16238	0
16239	0
16240	0
16241	0
16242	0
16243	0
16244	1
16245	1
16246	0
16247	0
16248	0
16249	0
16250	1
16251	0
16252	0
16253	1
16254	1
16255	1
16256	1
16257	0
16258	0
16259	0
16260	1
16261	1
16262	1
16263	0
16264	1
16265	1
16266	1
16267	0
16268	1
16269	1
16270	0
16271	0
16272	0
16273	1
16274	1
16275	0
16276	1
16277	1
16278	0
16279	1
16280	1
16281	0
16282	0
16283	0
16284	0
16285	0
16286	0
16287	0
16288	0
16289	0
16290	0
16291	0
16292	0
16293	0
16294	0
16295	1
16296	0
16297	0
16298	1
16299	1
16300	1
16301	1
16302	1
16303	0
16304	0
16305	0
16306	0
16307	1
16308	0
16309	1
16310	0
16311	0
16312	0
16313	0
16314	0
16315	0
16316	0
16317	0
16318	0
16319	0
16320	1
16321	0
16322	0
16323	1
16324	0
16325	0
16326	0
16327	1
16328	0
16329	1
16330	0
16331	0
16332	0
16333	0
16334	1
16335	0
16336	0
16337	1
16338	0
16339	0
16340	1
16341	1
16342	1
16343	0
16344	0
16345	1
16346	0
16347	0
16348	1
16349	1
16350	0
16351	1
16352	0
16353	0
16354	0
16355	0
16356	0
16357	0
16358	1
16359	0
16360	0
16361	1
16362	0
16363	0
16364	1
16365	0
16366	0
16367	0
16368	1
16369	1
16370	0
16371	0
16372	0
16373	0
16374	0
16375	1
16376	0
16377	0
16378	0
16379	0
16380	1
16381	0
16382	0
16383	0
16384	0
16385	1
16386	1
16387	1
16388	0
16389	1
16390	1
16391	1
16392	1
16393	0
16394	0
16395	1
16396	1
16397	0
16398	0
16399	0
16400	0
16401	0
16402	0
16403	1
16404	1
16405	0
16406	0
16407	0
16408	0
16409	1
16410	1
16411	0
16412	1
16413	1
16414	0
16415	0
16416	1
16417	1
16418	1
16419	1
16420	1
16421	1
16422	0
16423	1
16424	0
16425	1
16426	1
16427	0
16428	1
16429	1
16430	0
16431	0
16432	1
16433	1
16434	1
16435	1
16436	0
16437	0
16438	1
16439	0
16440	0
16441	0
16442	0
16443	1
16444	0
16445	0
16446	0
16447	0
16448	0
16449	0
16450	1
16451	1
16452	1
16453	0
16454	0
16455	0
16456	1
16457	0
16458	1
16459	0
16460	1
16461	0
16462	0
16463	0
16464	1
16465	0
16466	0
16467	0
16468	0
16469	0
16470	1
16471	0
16472	0
16473	0
16474	1
16475	1
16476	1
16477	1
16478	0
16479	1
16480	0
16481	1
16482	0
16483	1
16484	0
16485	0
16486	0
16487	0
16488	0
16489	1
16490	1
16491	0
16492	1
16493	0
16494	0
16495	0
16496	1
16497	1
16498	0
16499	1
16500	0
16501	0
16502	0
16503	0
16504	0
16505	0
16506	0
16507	1
16508	1
16509	1
16510	0
16511	1
16512	0
16513	0
16514	1
16515	0
16516	0
16517	1
16518	0
16519	0
16520	1
16521	0
16522	0
16523	1
16524	0
16525	0
16526	1
16527	0
16528	0
16529	0
16530	0
16531	0
16532	0
16533	0
16534	0
16535	0
16536	0
16537	0
16538	1
16539	0
16540	1
16541	0
16542	1
16543	1
16544	1
16545	1
16546	0
16547	1
16548	0
16549	0
16550	1
16551	0
16552	1
16553	0
16554	1
16555	1
16556	0
16557	1
16558	1
16559	0
16560	1
16561	0
16562	1
16563	0
16564	1
16565	1
16566	1
16567	0
16568	0
16569	1
16570	1
16571	0
16572	0
16573	0
16574	0
16575	0
16576	1
16577	1
16578	0
16579	1
16580	0
16581	1
16582	1
16583	1
16584	1
16585	0
16586	0
16587	1
16588	1
16589	0
16590	0
16591	0
16592	1
16593	0
16594	0
16595	0
16596	0
16597	1
16598	1
16599	0
16600	0
16601	1
16602	0
16603	1
16604	1
16605	1
16606	0
16607	0
16608	0
16609	0
16610	0
16611	1
16612	0
16613	1
16614	1
16615	1
16616	1
16617	0
16618	1
16619	1
16620	0
16621	0
16622	0
16623	0
16624	1
16625	0
16626	1
16627	1
16628	1
16629	0
16630	0
16631	0
16632	0
16633	0
16634	0
16635	0
16636	0
16637	0
16638	0
16639	1
16640	1
16641	0
16642	0
16643	1
16644	1
16645	0
16646	0
16647	0
16648	1
16649	0
16650	0
16651	0
16652	1
16653	1
16654	0
16655	1
16656	0
16657	0
16658	0
16659	0
16660	1
16661	1
16662	1
16663	0
16664	0
16665	1
16666	0
16667	1
16668	0
16669	0
16670	1
16671	0
16672	0
16673	1
16674	0
16675	0
16676	0
16677	0
16678	0
16679	1
16680	0
16681	0
16682	0
16683	1
16684	1
16685	1
16686	0
16687	0
16688	0
16689	1
16690	1
16691	0
16692	0
16693	0
16694	0
16695	0
16696	1
16697	1
16698	0
16699	1
16700	0
16701	1
16702	0
16703	1
16704	0
16705	0
16706	1
16707	0
16708	0
16709	1
16710	0
16711	0
16712	0
16713	0
16714	0
16715	0
16716	0
16717	0
16718	0
16719	1
16720	0
16721	1
16722	1
16723	1
16724	0
16725	0
16726	1
16727	0
16728	0
16729	0
16730	0
16731	1
16732	0
16733	0
16734	1
16735	1
16736	0
16737	0
16738	0
16739	1
16740	0
16741	0
16742	1
16743	0
16744	0
16745	0
16746	0
16747	1
16748	0
16749	0
16750	0
16751	1
16752	1
16753	1
16754	0
16755	1
16756	0
16757	0
16758	0
16759	0
16760	0
16761	0
16762	1
16763	0
16764	1
16765	0
16766	0
16767	0
16768	1
16769	0
16770	0
16771	0
16772	0
16773	0
16774	0
16775	0
16776	0
16777	0
16778	0
16779	1
16780	1
16781	0
16782	0
16783	0
16784	0
16785	1
16786	0
16787	0
16788	0
16789	0
16790	1
16791	1
16792	0
16793	0
16794	0
16795	1
16796	0
16797	0
16798	0
16799	0
16800	0
16801	0
16802	0
16803	1
16804	1
16805	1
16806	1
16807	1
16808	0
16809	1
16810	1
16811	1
16812	0
16813	0
16814	1
16815	0
16816	1
16817	0
16818	1
16819	0
16820	1
16821	0
16822	1
16823	0
16824	0
16825	0
16826	1
16827	0
16828	0
16829	1
16830	0
16831	1
16832	0
16833	1
16834	1
16835	0
16836	1
16837	1
16838	0
16839	0
16840	1
16841	0
16842	0
16843	0
16844	0
16845	0
16846	0
16847	1
16848	0
16849	0
16850	0
16851	0
16852	0
16853	0
16854	1
16855	1
16856	1
16857	1
16858	1
16859	1
16860	0
16861	0
16862	1
16863	0
16864	0
16865	1
16866	1
16867	0
16868	0
16869	0
16870	0
16871	1
16872	0
16873	0
16874	1
16875	0
16876	0
16877	1
16878	1
16879	1
16880	0
16881	1
16882	1
16883	0
16884	0
16885	0
16886	0
16887	0
16888	0
16889	0
16890	0
16891	1
16892	1
16893	1
16894	0
16895	0
16896	1
16897	1
16898	0
16899	0
16900	0
16901	0
16902	0
16903	0
16904	0
16905	0
16906	0
16907	0
16908	1
16909	0
16910	0
16911	0
16912	1
16913	0
16914	0
16915	1
16916	1
16917	0
16918	0
16919	0
16920	1
16921	1
16922	0
16923	0
16924	1
16925	0
16926	1
16927	0
16928	0
16929	0
16930	1
16931	0
16932	1
16933	0
16934	1
16935	0
16936	0
16937	1
16938	0
16939	0
16940	0
16941	0
16942	0
16943	1
16944	1
16945	1
16946	1
16947	0
16948	1
16949	1
16950	0
16951	0
16952	0
16953	0
16954	1
16955	0
16956	1
16957	0
16958	0
16959	0
16960	0
16961	1
16962	0
16963	0
16964	0
16965	0
16966	1
16967	0
16968	1
16969	0
16970	0
16971	0
16972	0
16973	0
16974	0
16975	1
16976	0
16977	1
16978	0
16979	0
16980	0
16981	0
16982	0
16983	1
16984	1
16985	1
16986	0
16987	1
16988	1
16989	0
16990	0
16991	0
16992	0
16993	0
16994	0
16995	0
16996	1
16997	0
16998	0
16999	1
17000	0
17001	1
17002	0
17003	0
17004	0
17005	0
17006	0
17007	1
17008	1
17009	0
17010	1
17011	1
17012	1
17013	0
17014	0
17015	1
17016	1
17017	1
17018	1
17019	1
17020	1
17021	0
17022	0
17023	0
17024	1
17025	0
17026	0
17027	1
17028	1
17029	1
17030	1
17031	0
17032	1
17033	0
17034	1
17035	1
17036	0
17037	1
17038	0
17039	0
17040	1
17041	0
17042	1
17043	0
17044	0
17045	1
17046	1
17047	0
17048	0
17049	0
17050	1
17051	0
17052	0
17053	0
17054	0
17055	1
17056	0
17057	0
17058	0
17059	0
17060	1
17061	0
17062	0
17063	1
17064	1
17065	1
17066	0
17067	0
17068	0
17069	0
17070	0
17071	0
17072	1
17073	0
17074	0
17075	0
17076	0
17077	0
17078	0
17079	1
17080	1
17081	0
17082	0
17083	1
17084	0
17085	1
17086	0
17087	1
17088	0
17089	0
17090	0
17091	0
17092	1
17093	0
17094	0
17095	0
17096	1
17097	0
17098	0
17099	0
17100	1
17101	0
17102	0
17103	0
17104	0
17105	0
17106	0
17107	0
17108	0
17109	1
17110	1
17111	1
17112	0
17113	0
17114	1
17115	1
17116	1
17117	1
17118	1
17119	1
17120	0
17121	0
17122	1
17123	1
17124	0
17125	1
17126	0
17127	1
17128	0
17129	0
17130	0
17131	1
17132	0
17133	1
17134	1
17135	0
17136	0
17137	1
17138	0
17139	1
17140	0
17141	1
17142	1
17143	0
17144	1
17145	0
17146	0
17147	0
17148	0
17149	0
17150	1
17151	0
17152	0
17153	0
17154	1
17155	0
17156	0
17157	1
17158	0
17159	0
17160	0
17161	1
17162	0
17163	0
17164	0
17165	0
17166	1
17167	0
17168	0
17169	0
17170	1
17171	0
17172	0
17173	0
17174	0
17175	0
17176	1
17177	1
17178	1
17179	1
17180	0
17181	1
17182	1
17183	0
17184	1
17185	0
17186	0
17187	1
17188	0
17189	0
17190	0
17191	1
17192	0
17193	0
17194	0
17195	1
17196	0
17197	0
17198	0
17199	0
17200	1
17201	0
17202	1
17203	1
17204	0
17205	0
17206	0
17207	0
17208	0
17209	1
17210	0
17211	0
17212	0
17213	0
17214	0
17215	0
17216	1
17217	0
17218	0
17219	0
17220	1
17221	0
17222	0
17223	0
17224	0
17225	1
17226	0
17227	0
17228	0
17229	0
17230	0
17231	1
17232	0
17233	0
17234	0
17235	1
17236	0
17237	1
17238	0
17239	0
17240	0
17241	0
17242	0
17243	0
17244	1
17245	1
17246	1
17247	0
17248	1
17249	1
17250	1
17251	0
17252	1
17253	1
17254	0
17255	0
17256	1
17257	0
17258	0
17259	0
17260	0
17261	1
17262	0
17263	0
17264	0
17265	1
17266	0
17267	0
17268	0
17269	0
17270	1
17271	1
17272	0
17273	1
17274	0
17275	1
17276	0
17277	1
17278	1
17279	0
17280	1
17281	1
17282	0
17283	1
17284	1
17285	0
17286	0
17287	0
17288	1
17289	0
17290	0
17291	1
17292	0
17293	0
17294	0
17295	0
17296	0
17297	0
17298	0
17299	1
17300	1
17301	0
17302	1
17303	0
17304	0
17305	0
17306	0
17307	0
17308	0
17309	1
17310	0
17311	0
17312	0
17313	1
17314	0
17315	1
17316	0
17317	0
17318	1
17319	1
17320	0
17321	1
17322	0
17323	0
17324	0
17325	1
17326	1
17327	0
17328	0
17329	0
17330	1
17331	1
17332	0
17333	0
17334	1
17335	0
17336	0
17337	1
17338	0
17339	1
17340	1
17341	0
17342	0
17343	0
17344	1
17345	0
17346	0
17347	0
17348	0
17349	0
17350	0
17351	1
17352	1
17353	0
17354	0
17355	1
17356	0
17357	0
17358	1
17359	0
17360	1
17361	0
17362	1
17363	0
17364	1
17365	1
17366	0
17367	0
17368	0
17369	0
17370	0
17371	1
17372	0
17373	0
17374	0
17375	0
17376	0
17377	1
17378	0
17379	0
17380	1
17381	0
17382	1
17383	0
17384	0
17385	0
17386	0
17387	0
17388	0
17389	0
17390	1
17391	0
17392	0
17393	1
17394	0
17395	1
17396	0
17397	0
17398	0
17399	0
17400	1
17401	0
17402	0
17403	0
17404	0
17405	1
17406	0
17407	1
17408	0
17409	1
17410	0
17411	1
17412	0
17413	0
17414	0
17415	0
17416	0
17417	0
17418	0
17419	0
17420	0
17421	0
17422	1
17423	0
17424	1
17425	0
17426	0
17427	0
17428	0
17429	1
17430	1
17431	0
17432	0
17433	1
17434	0
17435	1
17436	0
17437	1
17438	0
17439	1
17440	1
17441	0
17442	1
17443	0
17444	0
17445	1
17446	1
17447	0
17448	0
17449	0
17450	0
17451	0
17452	1
17453	1
17454	1
17455	0
17456	1
17457	0
17458	0
17459	0
17460	0
17461	0
17462	0
17463	0
17464	0
17465	1
17466	1
17467	0
17468	0
17469	1
17470	1
17471	0
17472	1
17473	0
17474	0
17475	1
17476	1
17477	0
17478	1
17479	1
17480	0
17481	0
17482	0
17483	1
17484	1
17485	0
17486	0
17487	0
17488	0
17489	0
17490	0
17491	1
17492	0
17493	0
17494	1
17495	0
17496	1
17497	0
17498	0
17499	1
17500	0
17501	0
17502	1
17503	0
17504	1
17505	0
17506	0
17507	0
17508	1
17509	1
17510	0
17511	0
17512	0
17513	0
17514	0
17515	0
17516	0
17517	1
17518	0
17519	1
17520	0
17521	0
17522	0
17523	1
17524	1
17525	0
17526	0
17527	1
17528	0
17529	1
17530	1
17531	1
17532	0
17533	0
17534	1
17535	0
17536	0
17537	0
17538	1
17539	1
17540	1
17541	0
17542	0
17543	0
17544	0
17545	1
17546	1
17547	0
17548	0
17549	1
17550	0
17551	0
17552	0
17553	0
17554	0
17555	1
17556	1
17557	0
17558	1
17559	0
17560	1
17561	1
17562	1
17563	1
17564	1
17565	1
17566	1
17567	1
17568	1
17569	1
17570	0
17571	0
17572	1
17573	1
17574	1
17575	0
17576	0
17577	1
17578	0
17579	0
17580	0
17581	1
17582	0
17583	0
17584	0
17585	1
17586	0
17587	0
17588	0
17589	0
17590	0
17591	1
17592	0
17593	0
17594	0
17595	1
17596	0
17597	1
17598	1
17599	0
17600	1
17601	1
17602	1
17603	0
17604	0
17605	1
17606	0
17607	0
17608	1
17609	0
17610	1
17611	0
17612	0
17613	1
17614	0
17615	1
17616	1
17617	0
17618	1
17619	1
17620	0
17621	0
17622	0
17623	0
17624	1
17625	0
17626	0
17627	1
17628	0
17629	0
17630	0
17631	0
17632	1
17633	0
17634	1
17635	1
17636	0
17637	1
17638	1
17639	0
17640	0
17641	1
17642	0
17643	0
17644	0
17645	0
17646	0
17647	0
17648	1
17649	0
17650	1
17651	0
17652	0
17653	1
17654	1
17655	0
17656	0
17657	0
17658	1
17659	0
17660	0
17661	1
17662	1
17663	0
17664	1
17665	0
17666	0
17667	0
17668	0
17669	1
17670	0
17671	1
17672	0
17673	0
17674	0
17675	1
17676	1
17677	0
17678	0
17679	0
17680	0
17681	1
17682	0
17683	0
17684	0
17685	1
17686	1
17687	0
17688	1
17689	0
17690	0
17691	1
17692	0
17693	1
17694	1
17695	1
17696	0
17697	0
17698	0
17699	1
17700	1
17701	0
17702	1
17703	0
17704	1
17705	0
17706	0
17707	0
17708	0
17709	1
17710	1
17711	0
17712	1
17713	0
17714	1
17715	0
17716	1
17717	0
17718	0
17719	1
17720	1
17721	1
17722	0
17723	1
17724	1
17725	0
17726	0
17727	1
17728	1
17729	1
17730	1
17731	1
17732	0
17733	0
17734	0
17735	1
17736	0
17737	1
17738	1
17739	1
17740	1
17741	0
17742	0
17743	1
17744	1
17745	0
17746	0
17747	1
17748	0
17749	0
17750	1
17751	0
17752	1
17753	0
17754	0
17755	0
17756	0
17757	1
17758	0
17759	1
17760	1
17761	1
17762	0
17763	0
17764	1
17765	0
17766	0
17767	1
17768	1
17769	1
17770	1
17771	0
17772	0
17773	0
17774	0
17775	1
17776	0
17777	0
17778	0
17779	1
17780	0
17781	0
17782	0
17783	0
17784	0
17785	0
17786	0
17787	1
17788	1
17789	1
17790	0
17791	0
17792	0
17793	0
17794	1
17795	0
17796	1
17797	0
17798	1
17799	1
17800	0
17801	1
17802	0
17803	0
17804	0
17805	0
17806	0
17807	0
17808	0
17809	1
17810	0
17811	0
17812	0
17813	1
17814	1
17815	0
17816	0
17817	0
17818	1
17819	0
17820	0
17821	0
17822	1
17823	0
17824	0
17825	1
17826	0
17827	0
17828	1
17829	1
17830	1
17831	0
17832	0
17833	1
17834	0
17835	0
17836	0
17837	0
17838	0
17839	0
17840	0
17841	1
17842	0
17843	0
17844	1
17845	0
17846	0
17847	1
17848	1
17849	0
17850	0
17851	1
17852	0
17853	0
17854	1
17855	1
17856	0
17857	0
17858	1
17859	0
17860	0
17861	1
17862	0
17863	0
17864	0
17865	0
17866	1
17867	1
17868	0
17869	0
17870	1
17871	0
17872	1
17873	1
17874	1
17875	0
17876	0
17877	1
17878	0
17879	0
17880	0
17881	1
17882	0
17883	0
17884	0
17885	0
17886	0
17887	0
17888	1
17889	1
17890	1
17891	1
17892	1
17893	1
17894	1
17895	0
17896	0
17897	1
17898	0
17899	0
17900	1
17901	1
17902	0
17903	0
17904	1
17905	0
17906	1
17907	1
17908	1
17909	0
17910	0
17911	0
17912	0
17913	0
17914	0
17915	1
17916	0
17917	0
17918	1
17919	0
17920	0
17921	0
17922	0
17923	0
17924	0
17925	0
17926	0
17927	0
17928	1
17929	1
17930	1
17931	0
17932	0
17933	0
17934	1
17935	1
17936	0
17937	0
17938	1
17939	0
17940	1
17941	1
17942	1
17943	1
17944	0
17945	1
17946	0
17947	1
17948	1
17949	1
17950	1
17951	0
17952	1
17953	1
17954	0
17955	0
17956	1
17957	0
17958	0
17959	0
17960	0
17961	0
17962	1
17963	1
17964	0
17965	1
17966	1
17967	0
17968	0
17969	1
17970	1
17971	0
17972	1
17973	0
17974	1
17975	1
17976	0
17977	1
17978	0
17979	1
17980	1
17981	1
17982	0
17983	1
17984	1
17985	0
17986	0
17987	0
17988	0
17989	1
17990	0
17991	1
17992	1
17993	1
17994	0
17995	0
17996	0
17997	0
17998	0
17999	0
18000	1
18001	0
18002	1
18003	0
18004	0
18005	1
18006	1
18007	0
18008	1
18009	0
18010	1
18011	1
18012	0
18013	1
18014	0
18015	1
18016	0
18017	1
18018	1
18019	1
18020	1
18021	0
18022	0
18023	0
18024	0
18025	1
18026	1
18027	1
18028	1
18029	1
18030	0
18031	0
18032	0
18033	0
18034	1
18035	0
18036	1
18037	0
18038	1
18039	1
18040	0
18041	0
18042	1
18043	1
18044	0
18045	0
18046	0
18047	0
18048	1
18049	0
18050	0
18051	0
18052	0
18053	0
18054	1
18055	0
18056	1
18057	0
18058	0
18059	1
18060	1
18061	1
18062	0
18063	1
18064	0
18065	1
18066	0
18067	1
18068	1
18069	0
18070	1
18071	0
18072	1
18073	0
18074	0
18075	0
18076	0
18077	1
18078	1
18079	0
18080	0
18081	0
18082	0
18083	0
18084	0
18085	0
18086	0
18087	0
18088	1
18089	0
18090	1
18091	0
18092	0
18093	0
18094	1
18095	0
18096	0
18097	1
18098	1
18099	1
18100	0
18101	1
18102	0
18103	0
18104	0
18105	0
18106	1
18107	0
18108	1
18109	0
18110	0
18111	1
18112	0
18113	0
18114	0
18115	1
18116	0
18117	0
18118	0
18119	0
18120	1
18121	0
18122	0
18123	1
18124	0
18125	1
18126	1
18127	0
18128	1
18129	0
18130	1
18131	1
18132	1
18133	0
18134	1
18135	1
18136	1
18137	1
18138	0
18139	0
18140	1
18141	0
18142	1
18143	0
18144	0
18145	0
18146	1
18147	1
18148	0
18149	0
18150	1
18151	0
18152	0
18153	0
18154	0
18155	1
18156	1
18157	1
18158	1
18159	1
18160	0
18161	1
18162	0
18163	0
18164	0
18165	0
18166	0
18167	0
18168	0
18169	1
18170	0
18171	1
18172	1
18173	1
18174	1
18175	0
18176	0
18177	1
18178	1
18179	0
18180	1
18181	1
18182	0
18183	0
18184	1
18185	0
18186	1
18187	0
18188	0
18189	0
18190	0
18191	0
18192	0
18193	1
18194	1
18195	0
18196	1
18197	0
18198	0
18199	0
18200	1
18201	1
18202	0
18203	0
18204	0
18205	1
18206	0
18207	0
18208	1
18209	0
18210	1
18211	0
18212	0
18213	1
18214	0
18215	1
18216	0
18217	0
18218	0
18219	0
18220	0
18221	1
18222	1
18223	0
18224	1
18225	0
18226	1
18227	1
18228	0
18229	0
18230	1
18231	0
18232	1
18233	0
18234	0
18235	1
18236	0
18237	0
18238	1
18239	0
18240	0
18241	0
18242	0
18243	0
18244	0
18245	1
18246	0
18247	0
18248	0
18249	0
18250	0
18251	1
18252	0
18253	1
18254	0
18255	1
18256	1
18257	1
18258	1
18259	1
18260	1
18261	0
18262	1
18263	0
18264	0
18265	0
18266	0
18267	0
18268	0
18269	0
18270	0
18271	1
18272	0
18273	1
18274	0
18275	1
18276	1
18277	0
18278	0
18279	1
18280	0
18281	0
18282	1
18283	0
18284	1
18285	0
18286	1
18287	1
18288	1
18289	0
18290	0
18291	0
18292	1
18293	0
18294	1
18295	1
18296	0
18297	1
18298	1
18299	1
18300	1
18301	0
18302	0
18303	1
18304	0
18305	0
18306	0
18307	0
18308	1
18309	1
18310	0
18311	1
18312	0
18313	0
18314	0
18315	1
18316	0
18317	0
18318	0
18319	0
18320	0
18321	0
18322	1
18323	0
18324	1
18325	0
18326	0
18327	1
18328	0
18329	0
18330	0
18331	0
18332	0
18333	0
18334	0
18335	1
18336	0
18337	0
18338	0
18339	1
18340	0
18341	1
18342	1
18343	0
18344	0
18345	1
18346	1
18347	1
18348	0
18349	1
18350	0
18351	0
18352	0
18353	1
18354	0
18355	1
18356	0
18357	1
18358	1
18359	1
18360	1
18361	0
18362	0
18363	1
18364	0
18365	1
18366	1
18367	0
18368	0
18369	0
18370	0
18371	0
18372	0
18373	0
18374	1
18375	0
18376	1
18377	0
18378	1
18379	0
18380	0
18381	1
18382	0
18383	0
18384	0
18385	0
18386	0
18387	1
18388	0
18389	1
18390	1
18391	0
18392	0
18393	0
18394	1
18395	1
18396	0
18397	1
18398	0
18399	1
18400	0
18401	0
18402	1
18403	1
18404	0
18405	1
18406	0
18407	1
18408	0
18409	0
18410	1
18411	1
18412	1
18413	1
18414	0
18415	0
18416	0
18417	0
18418	1
18419	1
18420	0
18421	1
18422	0
18423	0
18424	0
18425	1
18426	0
18427	0
18428	1
18429	0
18430	0
18431	1
18432	1
18433	1
18434	1
18435	0
18436	1
18437	1
18438	0
18439	1
18440	0
18441	0
18442	0
18443	1
18444	1
18445	1
18446	0
18447	1
18448	1
18449	1
18450	0
18451	1
18452	0
18453	0
18454	0
18455	0
18456	1
18457	0
18458	0
18459	0
18460	1
18461	1
18462	1
18463	0
18464	0
18465	1
18466	0
18467	1
18468	1
18469	1
18470	1
18471	1
18472	0
